GeneID,Phylostrata,EnsemblID,Entrez
CABLES2,6,ENSGALG00010021350,419229
CABLES2,6,ENSG00000149679,81928
CABP1,8,ENSGALG00010023019,770178
CABP1,8,ENSG00000157782,9478
CABP2,8,ENSGALG00010021938,429967
CABP2,8,ENSG00000167791,51475
CABP4,11,ENSG00000175544,57010
CABP4,11,ENSDARG00000105631,101886622
CABP5,8,ENSG00000105507,56344
CABP7,8,ENSGALG00010000312,770960
CABP7,8,ENSDARG00000078272,100329495
CABP7,8,ENSG00000100314,164633
CABS1,12,ENSG00000145309,85438
CACFD1,4,ENSG00000280479,11094
CACFD1,4,ENSGALG00010028870,417151
CACHD1,4,ENSG00000158966,57685
CACHD1,4,ENSGALG00010024449,424693
CACNA1A,2,ENSG00000141837,773
CACNA1B,2,ENSGALG00010028762,374169
CACNA1B,2,ENSG00000148408,774
CACNA1B,2,ENSDARG00000079295,562796
CACNA1C,2,ENSG00000285479,100874369
CACNA1C,2,ENSGALG00010014295,395891
CACNA1D,2,ENSG00000157388,776
CACNA1D,2,ENSGALG00010027830,395895
CACNA1E,2,ENSDARG00000062346,564274
CACNA1E,2,ENSG00000198216,777
CACNA1E,2,ENSGALG00010009941,424412
CACNA1F,2,ENSG00000102001,778
CACNA1F,2,ENSGALG00010000105,101752139
CACNA1G,2,ENSDARG00000089913,563904
CACNA1G,2,ENSG00000006283,8913
CACNA1G,2,ENSGALG00010029724,769385
CACNA1H,2,ENSGALG00010017430,416526
CACNA1H,2,ENSG00000196557,8912
CACNA1H,2,ENSDARG00000099708,100007317
CACNA1I,2,ENSG00000100346,8911
CACNA1I,2,ENSGALG00010012410,427900
CACNA1S,2,ENSG00000081248,779
CACNA1S,2,ENSGALG00010027086,395985
CACNA2D1,6,ENSGALG00010010410,768444
CACNA2D1,6,ENSDARG00000073752,101882457
CACNA2D1,6,ENSG00000153956,781
CACNA2D2,6,ENSGALG00010028132,430150
CACNA2D2,6,ENSG00000007402,9254
CACNA2D3,4,ENSDARG00000106018,100535196
CACNA2D3,4,ENSG00000157445,55799
CACNA2D3,4,ENSGALG00010027868,415996
CACNA2D4,4,ENSDARG00000026855,568225
CACNA2D4,4,ENSG00000284953,93589
CACNB1,4,ENSGALG00010021720,777366
CACNB1,4,ENSG00000067191,782
CACNB2,4,ENSG00000165995,783
CACNB2,4,ENSGALG00010006083,428420
CACNB3,11,ENSG00000167535,784
CACNB3,11,ENSDARG00000076030,559015
CACNB3,11,ENSGALG00010022767,107050029
CACNG1,8,ENSGALG00010029205,417428
CACNG1,8,ENSG00000108878,786
CACNG2,8,ENSG00000166862,10369
CACNG2,8,ENSGALG00010014910,427909
CACNG3,8,ENSGALG00010018359,395378
CACNG3,8,ENSG00000006116,10368
CACNG4,8,ENSG00000075461,27092
CACNG4,8,ENSGALG00010029206,373924
CACNG5,15,ENSGALG00010029208,417429
CACNG5,15,ENSG00000075429,27091
CACNG6,8,ENSG00000130433,59285
CACNG7,6,ENSG00000105605,59284
CACNG8,8,ENSG00000142408,59283
CACTIN,2,ENSGALG00010028115,420073
CACTIN,2,ENSG00000105298,58509
CACUL1,4,ENSGALG00010002146,423926
CACUL1,4,ENSDARG00000021885,100538081
CACUL1,4,ENSG00000151893,143384
CACYBP,2,ENSG00000116161,27101
CACYBP,2,ENSGALG00010011124,424437
CAD,1,ENSGALG00010009098,428659
CAD,1,ENSG00000084774,790
CADM1,7,ENSG00000182985,23705
CADM1,7,ENSGALG00010024688,419762
CADM2,6,ENSG00000175161,253559
CADM2,6,ENSGALG00010007271,418463
CADM3,8,ENSGALG00010028671,772356
CADM3,8,ENSG00000162706,57863
CADM4,8,ENSG00000105767,199731
CADPS2,4,ENSG00000081803,93664
CADPS2,4,ENSGALG00010001745,417756
CAGE1,10,ENSG00000164304,285782
CALB1,8,ENSGALG00010012850,396519
CALB1,8,ENSG00000104327,793
CALB2,4,ENSGALG00010022382,396255
CALB2,4,ENSG00000282830,794
CALCA,8,ENSG00000110680,796
CALCA,8,ENSGALG00010023759,396256
CALCOCO1,8,ENSG00000012822,57658
CALCOCO2,4,ENSG00000136436,10241
CALCR,5,ENSG00000004948,799
CALCR,5,ENSGALG00010003255,428425
CALCRL,6,ENSG00000064989,10203
CALCRL,6,ENSGALG00010013320,423990
CALD1,8,ENSG00000122786,800
CALD1,8,ENSGALG00010013465,373965
CALHM1,8,ENSG00000185933,255022
CALHM1,8,ENSDARG00000005314,101887127
CALHM2,8,ENSG00000138172,51063
CALHM2,8,ENSGALG00010021124,770753
CALHM3,8,ENSG00000183128,119395
CALM1,2,ENSGALG00010017643,396523
CALM1,2,ENSG00000198668,801
CALM2,2,ENSGALG00010019921,395855
CALM2,2,ENSG00000143933,805
CALM3,2,ENSG00000160014,808
CALML3,2,ENSGALG00010006845,416692
CALML3,2,ENSG00000178363,810
CALML4,8,ENSG00000129007,91860
CALML4,8,ENSGALG00010017314,427515
CALML4,8,ENSDARG00000059347,100321746
CALML5,12,ENSG00000178372,51806
CALML6,7,ENSG00000169885,163688
CALN1,8,ENSG00000183166,83698
CALN1,8,ENSGALG00010029174,417479
CALR,2,ENSG00000179218,811
CALR,2,ENSGALG00010003305,100859104
CALR3,10,ENSG00000269058,125972
CALR3,10,ENSGALG00010027111,420146
CALU,2,ENSGALG00010001307,107050717
CALU,2,ENSG00000128595,813
CALY,12,ENSG00000130643,50632
CAMK1,2,ENSG00000134072,8536
CAMK1,2,ENSGALG00010021556,416049
CAMK1D,2,ENSGALG00010005360,425522
CAMK1D,2,ENSG00000183049,57118
CAMK1G,2,ENSGALG00010027193,419859
CAMK1G,2,ENSG00000008118,57172
CAMK2A,2,ENSG00000070808,815
CAMK2A,2,ENSGALG00010013576,374175
CAMK2B,2,ENSG00000058404,816
CAMK2B,2,ENSGALG00010018835,374174
CAMK2B,2,ENSDARG00000100089,798222
CAMK2D,2,ENSGALG00010003914,422688
CAMK2D,2,ENSG00000145349,817
CAMK2G,2,ENSGALG00010021169,423737
CAMK2G,2,ENSG00000148660,818
CAMK2N1,8,ENSGALG00010020828,100858651
CAMK2N1,8,ENSG00000162545,55450
CAMK2N2,8,ENSG00000163888,94032
CAMK4,2,ENSGALG00010008207,723973
CAMK4,2,ENSG00000152495,814
CAMKK1,2,ENSGALG00010029238,771003
CAMKK1,2,ENSG00000004660,84254
CAMKK2,2,ENSG00000110931,10645
CAMKMT,2,ENSGALG00010020514,421406
CAMKMT,2,ENSG00000143919,79823
CAMKV,8,ENSG00000164076,79012
CAMLG,8,ENSG00000164615,819
CAMLG,8,ENSGALG00010013198,395808
CAMP,9,ENSG00000164047,820
CAMSAP1,2,ENSG00000130559,157922
CAMSAP1,2,ENSGALG00010027450,417127
CAMSAP2,2,ENSG00000118200,23271
CAMSAP3,2,ENSG00000076826,57662
CAMSAP3,2,ENSDARG00000091359,100007608
CAMTA1,5,ENSDARG00000007824,497465
CAMTA1,5,ENSDARG00000077428,797322
CAMTA1,5,ENSGALG00010018903,419369
CAMTA1,5,ENSG00000171735,23261
CAMTA2,5,ENSG00000108509,23125
CAND2,2,ENSG00000144712,23066
CAND2,2,ENSGALG00010019065,416121
CANT1,2,ENSG00000171302,124583
CANT1,2,ENSGALG00010029266,430103
CANX,2,ENSGALG00010016947,416288
CANX,2,ENSG00000283777,821
CAP1,2,ENSG00000131236,10487
CAP1,2,ENSGALG00010015101,419680
CAP2,2,ENSGALG00010012730,420847
CAP2,2,ENSG00000112186,10486
CAPG,8,ENSG00000042493,822
CAPG,8,ENSGALG00010019079,431244
CAPN1,2,ENSGALG00010001351,693249
CAPN1,2,ENSG00000014216,823
CAPN1,2,ENSDARG00000055338,565825
CAPN10,8,ENSG00000142330,11132
CAPN10,8,ENSGALG00010017958,424945
CAPN11,2,ENSG00000137225,11131
CAPN11,2,ENSGALG00010019641,396240
CAPN14,9,ENSG00000214711,440854
CAPN14,9,ENSGALG00010017369,768684
CAPN15,2,ENSGALG00010018046,416389
CAPN15,2,ENSG00000282214,6650
CAPN2,2,ENSG00000162909,824
CAPN2,2,ENSGALG00010016626,395963
CAPN3,2,ENSG00000092529,825
CAPN3,2,ENSGALG00010019472,423233
CAPN6,4,ENSGALG00010015416,422341
CAPN6,4,ENSG00000077274,827
CAPN7,2,ENSG00000131375,23473
CAPN7,2,ENSGALG00010015928,420683
CAPN9,2,ENSGALG00010007771,421544
CAPN9,2,ENSG00000135773,10753
CAPNS2,8,ENSG00000256812,84290
CAPRIN1,4,ENSG00000135387,4076
CAPRIN1,4,ENSGALG00010024855,426151
CAPRIN2,8,ENSG00000110888,65981
CAPRIN2,8,ENSGALG00010012072,418141
CAPS2,4,ENSG00000180881,84698
CAPS2,4,ENSGALG00010012891,417859
CAPSL,2,ENSG00000152611,133690
CAPSL,2,ENSGALG00010012750,426055
CAPZA1,2,ENSG00000116489,829
CAPZA1,2,ENSGALG00010027457,396521
CAPZA2,2,ENSG00000198898,830
CAPZA2,2,ENSGALG00010001501,417771
CAPZA3,9,ENSGALG00010014904,427929
CAPZA3,9,ENSG00000177938,93661
CARD10,9,ENSG00000100065,29775
CARD10,9,ENSGALG00010014193,418041
CARD11,5,ENSGALG00010017184,416476
CARD11,5,ENSDARG00000052741,557072
CARD11,5,ENSG00000198286,84433
CARD14,8,ENSG00000141527,79092
CARD16,15,ENSG00000204397,114769
CARD6,5,ENSG00000132357,84674
CARD8,14,ENSG00000105483,22900
CARD9,8,ENSG00000187796,64170
CARD9,8,ENSGALG00010028162,427756
CARF,4,ENSG00000138380,79800
CARHSP1,1,ENSG00000153048,23589
CARHSP1,1,ENSGALG00010017256,416640
CARM1,2,ENSG00000142453,10498
CARNS1,1,ENSG00000172508,57571
CARNS1,1,ENSGALG00010022409,100359387
CARS,1,ENSGALG00010024081,423086
CARS2,1,ENSG00000134905,79587
CARS2,1,ENSGALG00010014379,418757
CARTPT,8,ENSG00000164326,9607
CARTPT,8,ENSDARG00000070930,562883
CARTPT,8,ENSGALG00010009162,100858488
CASC3,2,ENSG00000108349,22794
CASC3,2,ENSGALG00010024504,426135
CASC4,6,ENSGALG00010016350,415575
CASD1,2,ENSGALG00010003366,420565
CASD1,2,ENSG00000127995,64921
CASK,4,ENSGALG00010002424,418565
CASK,4,ENSG00000147044,8573
CASKIN1,4,ENSGALG00010018060,416556
CASKIN1,4,ENSG00000167971,57524
CASKIN1,4,ENSDARG00000046107,563678
CASKIN2,4,ENSDARG00000043818,564253
CASKIN2,4,ENSG00000177303,57513
CASKIN2,4,ENSGALG00010029711,422125
CASP1,8,ENSG00000137752,834
CASP10,8,ENSG00000003400,843
CASP10,8,ENSGALG00010024881,424081
CASP14,10,ENSG00000105141,23581
CASP14,10,ENSGALG00010020089,776274
CASP2,6,ENSG00000106144,835
CASP2,6,ENSGALG00010024068,395857
CASP3,4,ENSGALG00010007067,395476
CASP3,4,ENSG00000164305,836
CASP4,12,ENSG00000196954,837
CASP5,14,ENSG00000137757,838
CASP6,7,ENSGALG00010003879,395477
CASP6,7,ENSG00000138794,839
CASP7,4,ENSG00000165806,840
CASP8,5,ENSGALG00010024903,395284
CASP8,5,ENSG00000064012,841
CASP9,8,ENSG00000132906,842
CASQ1,5,ENSG00000143318,844
CASQ1,5,ENSGALG00010028479,107050773
CASQ2,4,ENSG00000118729,845
CASQ2,4,ENSGALG00010025418,395198
CASR,4,ENSG00000036828,846
CASR,4,ENSGALG00010021732,418266
CASS4,8,ENSGALG00010016671,419330
CASS4,8,ENSG00000087589,57091
CAST,8,ENSGALG00010012190,427121
CAST,8,ENSG00000310517,831
CASZ1,6,ENSDARG00000037030,559053
CASZ1,6,ENSG00000130940,54897
CAT,1,ENSG00000121691,847
CAT,1,ENSGALG00010024911,423600
CATSPER1,5,ENSG00000175294,117144
CATSPER2,5,ENSG00000166762,117155
CATSPER3,5,ENSG00000152705,347732
CATSPER4,5,ENSG00000188782,378807
CATSPERB,5,ENSG00000274338,79820
CATSPERD,11,ENSG00000174898,257062
CATSPERG,5,ENSG00000099338,57828
CAV1,5,ENSGALG00010002285,373996
CAV1,5,ENSG00000105974,857
CAV2,8,ENSGALG00010001517,417772
CAV2,8,ENSG00000105971,858
CAV3,4,ENSG00000182533,859
CAV3,4,ENSGALG00010019451,378796
CBFA2T2,4,ENSGALG00010022125,419155
CBFA2T2,4,ENSG00000078699,9139
CBFA2T3,4,ENSGALG00010007930,415846
CBFA2T3,4,ENSG00000129993,863
CBFB,4,ENSG00000067955,865
CBFB,4,ENSGALG00010021264,395257
CBL,4,ENSG00000110395,867
CBL,4,ENSGALG00010024138,374038
CBLB,4,ENSGALG00010005166,418406
CBLB,4,ENSG00000114423,868
CBLC,12,ENSG00000142273,23624
CBLL1,6,ENSGALG00010009275,417701
CBLL1,6,ENSG00000105879,79872
CBLN1,7,ENSGALG00010024173,771265
CBLN1,7,ENSG00000102924,869
CBLN2,8,ENSGALG00010001268,421019
CBLN2,8,ENSG00000141668,147381
CBLN3,11,ENSG00000139899,643866
CBLN4,8,ENSG00000054803,140689
CBR1,1,ENSG00000159228,873
CBR3,1,ENSG00000159231,874
CBR3,1,ENSGALG00010012964,418512
CBR4,1,ENSG00000145439,84869
CBR4,1,ENSGALG00010008007,422435
CBS,1,ENSGALG00010011839,418545
CBS,1,ENSG00000160200,875
CBX2,5,ENSGALG00010029233,426248
CBX2,5,ENSG00000173894,84733
CBX3,6,ENSGALG00010001861,395355
CBX3,6,ENSG00000122565,11335
CBX4,8,ENSG00000141582,8535
CBX4,8,ENSGALG00010029229,395354
CBX5,2,ENSG00000094916,23468
CBX5,2,ENSGALG00010022532,776802
CBX6,5,ENSG00000183741,23466
CBX7,4,ENSGALG00010012653,101752246
CBX7,4,ENSG00000100307,23492
CBX8,6,ENSG00000141570,57332
CBX8,6,ENSGALG00010029231,422084
CBY1,4,ENSGALG00010012792,771364
CBY1,4,ENSG00000100211,25776
CBY3,10,ENSG00000283718,646019
CC2D1A,4,ENSG00000288293,54862
CC2D1B,4,ENSG00000154222,200014
CC2D2A,2,ENSG00000048342,57545
CC2D2A,2,ENSGALG00010010642,422830
CC2D2A,2,ENSDARG00000090971,570250
CC2D2B,12,ENSG00000188649,387707
CCAR1,2,ENSG00000060339,55749
CCAR1,2,ENSGALG00010023140,423692
CCAR2,10,ENSG00000158941,57805
CCBE1,8,ENSG00000183287,147372
CCBE1,8,ENSGALG00010011099,770043
CCDC102A,4,ENSG00000135736,92922
CCDC102A,4,ENSGALG00010024498,427528
CCDC102B,4,ENSGALG00010001235,100859046
CCDC102B,4,ENSG00000150636,79839
CCDC103,2,ENSG00000167131,388389
CCDC103,2,ENSGALG00010021969,419970
CCDC106,8,ENSG00000173581,29903
CCDC107,8,ENSG00000159884,203260
CCDC110,10,ENSG00000168491,256309
CCDC112,2,ENSG00000164221,153733
CCDC112,2,ENSGALG00010001151,770644
CCDC115,2,ENSG00000136710,84317
CCDC116,11,ENSG00000161180,164592
CCDC117,8,ENSGALG00010023914,416917
CCDC117,8,ENSG00000159873,150275
CCDC120,8,ENSG00000292279,90060
CCDC122,9,ENSGALG00010003461,428068
CCDC122,9,ENSG00000151773,160857
CCDC124,2,ENSG00000007080,115098
CCDC124,2,ENSGALG00010027650,427087
CCDC125,4,ENSGALG00010007300,427313
CCDC125,4,ENSG00000277868,202243
CCDC126,8,ENSG00000169193,90693
CCDC126,8,ENSGALG00010001414,420619
CCDC13,2,ENSG00000244607,152206
CCDC134,4,ENSGALG00010010740,417984
CCDC134,4,ENSG00000100147,79879
CCDC134,4,ENSDARG00000103285,100536187
CCDC137,4,ENSG00000185298,339230
CCDC138,4,ENSG00000163006,165055
CCDC14,4,ENSG00000175455,64770
CCDC14,4,ENSGALG00010019854,424252
CCDC140,15,ENSG00000163081,151278
CCDC141,6,ENSG00000163492,285025
CCDC142,4,ENSG00000135637,84865
CCDC144A,5,ENSG00000170160,9720
CCDC144NL,15,ENSG00000291074,339184
CCDC146,2,ENSGALG00010009500,417723
CCDC146,2,ENSG00000135205,57639
CCDC148,2,ENSG00000153237,130940
CCDC148,2,ENSGALG00010010784,424327
CCDC149,4,ENSGALG00010009728,100858889
CCDC149,4,ENSG00000181982,91050
CCDC15,4,ENSG00000149548,80071
CCDC152,8,ENSG00000198865,100129792
CCDC152,8,ENSGALG00010014634,101747341
CCDC154,7,ENSG00000197599,645811
CCDC157,4,ENSG00000187860,550631
CCDC157,4,ENSGALG00010000210,417010
CCDC158,10,ENSG00000163749,339965
CCDC160,5,ENSG00000203952,347475
CCDC168,12,ENSG00000175820,643677
CCDC17,5,ENSG00000159588,149483
CCDC170,4,ENSGALG00010005141,421639
CCDC170,4,ENSG00000120262,80129
CCDC171,4,ENSGALG00010014372,427242
CCDC171,4,ENSG00000164989,203238
CCDC172,5,ENSDARG00000039937,793687
CCDC172,5,ENSG00000182645,374355
CCDC174,2,ENSG00000154781,51244
CCDC174,2,ENSGALG00010021393,416044
CCDC178,9,ENSG00000166960,374864
CCDC18,8,ENSG00000122483,343099
CCDC18,8,ENSGALG00010021705,424497
CCDC180,4,ENSG00000197816,100499483
CCDC181,4,ENSG00000117477,57821
CCDC181,4,ENSGALG00010005279,418370
CCDC182,11,ENSG00000166329,101927581
CCDC183,9,ENSG00000213213,84960
CCDC22,2,ENSG00000101997,28952
CCDC24,2,ENSG00000159214,149473
CCDC25,2,ENSG00000147419,55246
CCDC25,2,ENSGALG00010010284,422005
CCDC27,7,ENSG00000162592,148870
CCDC28B,5,ENSG00000160050,79140
CCDC28B,5,ENSGALG00010017491,419647
CCDC3,7,ENSG00000151468,83643
CCDC3,7,ENSGALG00010005368,769832
CCDC30,8,ENSG00000186409,728621
CCDC33,4,ENSG00000288407,80125
CCDC34,4,ENSG00000109881,91057
CCDC36,9,ENSGALG00010021775,101750778
CCDC38,10,ENSG00000165972,120935
CCDC39,2,ENSGALG00010018026,424969
CCDC39,2,ENSG00000284862,339829
CCDC40,2,ENSGALG00010029313,422083
CCDC40,2,ENSG00000291505,55036
CCDC42,2,ENSG00000161973,146849
CCDC43,2,ENSGALG00010025997,419971
CCDC43,2,ENSG00000180329,124808
CCDC47,2,ENSG00000108588,57003
CCDC47,2,ENSGALG00010021666,419958
CCDC50,7,ENSGALG00010014209,424906
CCDC50,7,ENSG00000152492,152137
CCDC51,5,ENSG00000164051,79714
CCDC54,10,ENSG00000138483,84692
CCDC58,4,ENSGALG00010021767,418269
CCDC59,2,ENSG00000133773,29080
CCDC59,2,ENSGALG00010010017,417878
CCDC60,4,ENSG00000183273,160777
CCDC60,4,ENSGALG00010023379,416987
CCDC61,2,ENSG00000104983,729440
CCDC61,2,ENSGALG00010024471,424880
CCDC62,4,ENSG00000130783,84660
CCDC63,2,ENSG00000173093,160762
CCDC63,2,ENSGALG00010025631,416873
CCDC65,1,ENSG00000139537,85478
CCDC65,1,ENSGALG00010022592,100857346
CCDC66,4,ENSG00000180376,285331
CCDC66,4,ENSGALG00010027891,415997
CCDC68,10,ENSG00000166510,80323
CCDC69,8,ENSGALG00010014769,416268
CCDC69,8,ENSG00000198624,26112
CCDC70,1,ENSG00000123171,83446
CCDC71,9,ENSGALG00010021785,100858691
CCDC71,9,ENSG00000177352,64925
CCDC73,9,ENSG00000186714,493860
CCDC74A,4,ENSG00000163040,90557
CCDC74B,4,ENSG00000292118,91409
CCDC77,2,ENSG00000120647,84318
CCDC77,2,ENSGALG00010012242,418149
CCDC78,2,ENSGALG00010018403,769634
CCDC78,2,ENSG00000162004,124093
CCDC8,12,ENSG00000169515,83987
CCDC81,4,ENSG00000149201,60494
CCDC82,6,ENSG00000149231,79780
CCDC82,6,ENSGALG00010008258,426136
CCDC83,4,ENSG00000150676,220047
CCDC83,4,ENSGALG00010008119,425232
CCDC85A,5,ENSG00000055813,114800
CCDC85A,5,ENSGALG00010018897,421205
CCDC85B,8,ENSG00000175602,11007
CCDC85C,4,ENSG00000205476,317762
CCDC85C,4,ENSGALG00010016387,423447
CCDC86,2,ENSG00000110104,79080
CCDC87,4,ENSG00000182791,55231
CCDC88A,3,ENSG00000115355,55704
CCDC88A,3,ENSGALG00010016835,421210
CCDC88B,11,ENSG00000168071,283234
CCDC88C,3,ENSG00000015133,440193
CCDC88C,3,ENSGALG00010016912,423410
CCDC89,5,ENSGALG00010008102,426393
CCDC89,5,ENSG00000179071,220388
CCDC9,5,ENSG00000105321,26093
CCDC90B,2,ENSGALG00010008012,419023
CCDC90B,2,ENSG00000137500,60492
CCDC91,5,ENSG00000123106,55297
CCDC91,5,ENSGALG00010022274,419045
CCDC92,4,ENSGALG00010024654,416817
CCDC92,4,ENSG00000275035,80212
CCDC93,2,ENSG00000125633,54520
CCDC93,2,ENSGALG00010020963,424277
CCDC94,2,ENSGALG00010027116,425754
CCDC97,2,ENSGALG00010008331,101748852
CCDC97,2,ENSG00000142039,90324
CCER1,12,ENSG00000197651,196477
CCHCR1,8,ENSG00000206355,54535
CCIN,10,ENSG00000185972,881
CCK,8,ENSG00000187094,885
CCK,8,ENSGALG00010016489,414884
CCKAR,6,ENSG00000163394,886
CCKAR,6,ENSGALG00010010732,422801
CCKBR,6,ENSG00000110148,887
CCKBR,6,ENSDARG00000076824,100331465
CCKBR,6,ENSGALG00010001558,414885
CCL1,9,ENSG00000108702,6346
CCL11,8,ENSG00000172156,6356
CCL13,10,ENSG00000181374,6357
CCL14,12,ENSG00000277236,6358
CCL16,12,ENSG00000275095,6360
CCL17,9,ENSG00000102970,6361
CCL17,9,ENSGALG00010022208,415652
CCL18,14,ENSG00000278006,6362
CCL19,8,ENSGALG00010010889,427406
CCL19,8,ENSG00000172724,6363
CCL2,8,ENSG00000108691,6347
CCL20,8,ENSG00000115009,6364
CCL20,8,ENSGALG00010023872,395082
CCL21,8,ENSG00000137077,6366
CCL21,8,ENSGALG00010010893,100857191
CCL22,8,ENSG00000102962,6367
CCL23,12,ENSG00000276114,6368
CCL24,11,ENSG00000106178,6369
CCL26,11,ENSG00000006606,10344
CCL27,8,ENSG00000213927,10850
CCL28,8,ENSG00000151882,56477
CCL3,8,ENSG00000278567,6348
CCL4L2,10,ENSG00000293547,9560
CCL4L2,10,ENSG00000282604,388372
CCL5,9,ENSG00000274233,6352
CCL5,9,ENSGALG00010029947,417465
CCL7,12,ENSG00000108688,6354
CCL8,11,ENSG00000108700,6355
CCM2,6,ENSGALG00010025345,420410
CCM2,6,ENSG00000136280,83605
CCM2L,8,ENSDARG00000063089,568661
CCM2L,8,ENSG00000101331,140706
CCM2L,8,ENSGALG00010015633,419279
CCNA1,2,ENSG00000133101,8900
CCNA1,2,ENSGALG00010006366,418901
CCNA2,2,ENSGALG00010005217,396172
CCNA2,2,ENSG00000145386,890
CCNB1,2,ENSG00000134057,891
CCNB1,2,ENSGALG00010022881,415400
CCNB1IP1,2,ENSDARG00000104639,562825
CCNB1IP1,2,ENSG00000291784,57820
CCNB2,2,ENSG00000157456,9133
CCNB3,4,ENSGALG00010015390,396167
CCNB3,4,ENSG00000147082,85417
CCNC,2,ENSGALG00010004238,421791
CCNC,2,ENSG00000112237,892
CCND1,8,ENSGALG00010025419,396341
CCND1,8,ENSG00000110092,595
CCND2,4,ENSG00000118971,894
CCND2,4,ENSGALG00010024285,374047
CCND3,4,ENSGALG00010026588,419928
CCND3,4,ENSG00000112576,896
CCNDBP1,4,ENSG00000166946,23582
CCNDBP1,4,ENSGALG00010024512,419217
CCNE1,4,ENSGALG00010024008,426117
CCNE1,4,ENSG00000105173,898
CCNE2,8,ENSG00000175305,9134
CCNE2,8,ENSGALG00010012428,420231
CCNF,4,ENSGALG00010017595,416749
CCNF,4,ENSG00000162063,899
CCNG1,5,ENSGALG00010009743,416161
CCNG1,5,ENSG00000113328,900
CCNG2,6,ENSG00000138764,901
CCNG2,6,ENSGALG00010008214,422512
CCNH,2,ENSGALG00010005887,427328
CCNH,2,ENSG00000134480,902
CCNI,2,ENSGALG00010002678,422634
CCNI,2,ENSG00000118816,10983
CCNI2,8,ENSG00000205089,645121
CCNI2,8,ENSGALG00010016375,771567
CCNJL,8,ENSGALG00010009151,416155
CCNJL,8,ENSG00000135083,79616
CCNL1,2,ENSG00000163660,57018
CCNL1,2,ENSGALG00010001495,425024
CCNL2,2,ENSGALG00010017791,395124
CCNL2,2,ENSG00000221978,81669
CCNO,7,ENSG00000152669,10309
CCNO,7,ENSGALG00010013928,100857393
CCNT1,4,ENSG00000129315,904
CCNT1,4,ENSGALG00010023074,100859215
CCNT2,4,ENSGALG00010019587,424289
CCNT2,4,ENSG00000082258,905
CCNY,2,ENSGALG00010004394,428412
CCNY,2,ENSG00000108100,219771
CCNYL1,2,ENSG00000163249,151195
CCP110,4,ENSG00000103540,9738
CCP110,4,ENSGALG00010021058,416613
CCPG1,8,ENSGALG00010021686,427496
CCPG1,8,ENSG00000260916,9236
CCR1,10,ENSG00000163823,1230
CCR10,11,ENSG00000184451,2826
CCR2,12,ENSGALG00010017351,420696
CCR2,12,ENSG00000121807,729230
CCR3,11,ENSG00000183625,1232
CCR4,8,ENSGALG00010017022,428457
CCR4,8,ENSG00000183813,1233
CCR6,8,ENSGALG00010006499,769278
CCR6,8,ENSG00000112486,1235
CCR7,8,ENSG00000126353,1236
CCR7,8,ENSGALG00010022529,428315
CCR8,9,ENSG00000179934,1237
CCR8,9,ENSGALG00010016948,420718
CCR9,8,ENSDARG00000099738,100006078
CCR9,8,ENSGALG00010017455,428454
CCR9,8,ENSG00000173585,10803
CCRL2,10,ENSG00000121797,9034
CCS,2,ENSG00000173992,9973
CCS,2,ENSGALG00010000583,100858882
CCS,2,ENSDARG00000116246,110439923
CCSAP,4,ENSGALG00010010279,421533
CCSAP,4,ENSG00000154429,126731
CCSER1,8,ENSDARG00000075919,795160
CCSER1,8,ENSG00000184305,401145
CCSER1,8,ENSGALG00010008488,422518
CCSER2,6,ENSGALG00010010267,423606
CCSER2,6,ENSG00000107771,54462
CCT2,2,ENSGALG00010011871,417846
CCT2,2,ENSG00000166226,10576
CCT3,1,ENSG00000163468,7203
CCT3,1,ENSGALG00010028186,425644
CCT4,2,ENSGALG00010018527,395414
CCT4,2,ENSG00000115484,10575
CCT5,1,ENSGALG00010000592,420930
CCT5,1,ENSG00000150753,22948
CCT6A,2,ENSG00000146731,908
CCT6A,2,ENSGALG00010029653,417541
CCT6B,2,ENSG00000132141,10693
CCT7,2,ENSGALG00010018163,428806
CCT7,2,ENSG00000135624,10574
CCT8,2,ENSG00000291533,10694
CCT8,2,ENSGALG00010010077,418486
CCT8L2,11,ENSG00000198445,150160
CCZ1,2,ENSGALG00010021827,416433
CCZ1,2,ENSG00000122674,51622
CCZ1B,2,ENSG00000146574,221960
CD101,8,ENSG00000134256,9398
CD109,4,ENSG00000156535,135228
CD109,4,ENSDARG00000060609,569058
CD109,4,ENSGALG00010001508,421862
CD14,9,ENSGALG00010011659,100194427
CD14,9,ENSG00000170458,929
CD151,4,ENSGALG00010023041,423105
CD151,4,ENSG00000177697,977
CD160,12,ENSG00000117281,11126
CD163,2,ENSG00000177575,9332
CD163L1,2,ENSG00000177675,283316
CD164,6,ENSG00000135535,8763
CD164,6,ENSGALG00010014156,395380
CD164L2,11,ENSG00000174950,388611
CD177,12,ENSG00000204936,57126
CD180,9,ENSGALG00010010411,431584
CD180,9,ENSG00000134061,4064
CD19,11,ENSG00000177455,930
CD1A,12,ENSG00000158477,909
CD1B,12,ENSG00000158485,910
CD1D,9,ENSG00000158473,912
CD1E,12,ENSG00000158488,913
CD2,8,ENSG00000116824,914
CD200R1,9,ENSG00000163606,131450
CD200R1L,9,ENSG00000206531,344807
CD207,11,ENSG00000116031,50489
CD209,6,ENSG00000090659,30835
CD22,8,ENSG00000012124,933
CD226,8,ENSG00000150637,10666
CD244,12,ENSG00000122223,51744
CD248,8,ENSG00000174807,57124
